来源类型,视频链接,作者ID,作者名字,视频发布时间,评论ID,评论内容,话题标签,点赞数,评论数
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645457512024539910",你咋了,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646230040351294257",这又是什么事情啊,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645545510862013242",抖音依旧回合制,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645575622962545465",你们干嘛又变脸[泪奔],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646075827977847598",最近抖音这么多回合制啊,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645379922709775142",我们单依纯在福布斯榜上很想你们[抱抱你],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645538631952302907",plq说变脸的有没有可能3.30就有人在发了，只是李叔叔nb团队下场封号罢了。。。。,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645430383375778598",吵吧吵吧，你们继续两边吵，我继续两边听歌[黑脸],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646404228118184755",@鱼嘴翘翘板鞋 我当时就说syc被骂纯属网友小题大做[嘘],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646307908922098469",律师：你为什么说自己没有抄袭 lrh：因为我抄袭了100%，没有人会抄袭百分百所以不算抄袭,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645994145136575281",其实我感觉业内对于这件事情都笑疯了吧，那天看csl直播切片就玩这个梗,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646055438957740827",当时发的帖，这个2浏览量还是我自己[鼓掌],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646278544242557733",啥意思 怎么了啊？？？？,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646338282482172709",评论区单的粉丝说话好极端,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646258791231816505",当时帮syc说了句话，可是被你们骂惨了，当时就觉得，首先syc未经许可擅自演唱未取得版权的作品确实不对，但是lrh的做法真的一点问题没有嘛？又当又立的，一边说不需要赔偿，只想要个说法，人家道歉了，又说不要说是工作室的原因，提出赔偿又说不需要不缺钱，就相当于那种做错事了，你跟对方道歉，对方不接受道歉，提出物质赔偿吧也不接受，就是要当众批判你让你左右为难，连哭都要被说成是卖惨，可是仔细了解过的就知道，她好几次演出都哭了啊，也不是这件事出来之后才哭的，他说syc粉丝给他骂啥样了？那同理他就纵容自己的粉丝去攻击syc哭的事情嘛？这年头哭的自由都没有了嘛？没有说她没版权的事情是对的哈，lrh粉丝不用来攻击我[捂脸],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645479958106817320",怎么又变脸了[懵][懵][懵],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645575776050692921",恭喜单依纯提名福布斯30位30岁以下精英榜，今年中国唯一一位女明星，我心肝根本不吃压力[钱]单依纯牛逼,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645541193452340005",我们老实人就这样把微博当法院[送心],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645622398411145994",咱们也是不知道到底连微信都没有的两个人，是咋祝别人登神台的[捂脸]其实他最该做的是卸载番茄免费小说[捂脸]霸总文看多了吧,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645934562740093754",他不是回应了吗[黑脸],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645939972906582820",问就是100%一样不是抄袭,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645974424117625640",抖音变脸又不带我[微笑],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646466937207751482",好好玩啊 每次都有反转,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646355431896793915",咋回事啊[暗中观察],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646433979167802152",李荣浩从来没否认过自己是胖猫或者小澈[钱],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645984869365613339",依旧回合式,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645657107299435291",666变脸又不带我,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645561139983827749",抱走李荣浩[流泪]抱走平井坚[流泪]抱走稚名林檎[流泪][流泪],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646319857861493553",当被科普到版权问题是和主办方音著协沟通，压根告不到歌手身上，但他却微博升堂还说助上神坛、不许流泪卖惨，就知道他是对人不对事了[尬笑],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646438038809690931",@刈茹大王 抖音回合制又来了[撇嘴],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646276253188686629",现在是同归于尽阶段 两个人都在抄袭,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645398411353097023",抖音每次都搞回合制，我早就学聪明了我都不参加这些，不然的话，我妈总是在天上到处飞[愉快],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645514546170479396",没有版权就是没有版权。 改编也是真的改编真的不尊重。说啥也没用。这是事实。,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646209035917673265",。。。咋这样 我没准备这套说辞,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645984631154361122",又咋了？,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646033468229288750",我决定了站中间串两边[黄脸祈祷][黄脸祈祷],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645532760430625576",说回合制的，是自己没有主见罢了[捂脸],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646059171960046345",没看懂，有人解答吗[送心],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646442359576904485",没变脸啊，事情一开始就一直讨厌李胖猫,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646080545827586875",关键是当时他那条微博看似是给单依纯解脱表现自己的大度，其实是把单依纯的所有退路全部都给堵死了[黑脸],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645619439731524401",自己有点判断能力吧，单依纯第一时间把责任揽到自己身上，没怪任何一个工作人员，双方从未直接沟通（李白版权为音著协代管，双方都是通过第三方音著协沟通，存在沟通空白） 2、李白并非是被单独申请版权的（音著协提供一站式授权服务，可以批量申请统一授权，李白自始至终都是批量操作的一员） 3、音著协不会特意告知有未通过的申请（音著协只会默默发送通过申请部分的统一授权文件，人家也靠版权官司赚钱的，不仔一一核对名单就会踩坑，业内多位大咖都曾中招） 4.演唱会侵权主责任方是演唱会组织者，不是歌手。 5.还是很希望能够看到李荣浩对平井坚和蔡佳谆的道歉的，不是说超越抄袭这样的通篇狡辩。[尬笑]plq继续相信yxh话术,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645881764526883594",李荣浩引导粉丝网暴别人，自己吃了一波流量，酷酷买票[看],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645493751074603825",我们都要像lrh一样严于律人宽以待己[憨笑],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646335448344199970",终于有人说了终于有人说了，我始终不知道怎么就能把单依纯骂到那个程度，我不信他作为一个创作人+开过演唱会的人不知道,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646289660654715700",啥意思听不懂啊[捂脸],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646370719706956602",@幼稚 这个回合制来的太晚了[黑脸],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646098162096325413",这咋了 有没有人从头说一下[噢买尬],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646467860224049946",属实没想到李荣浩这么会玩[捂脸]，真阴呀,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645566447951561510",lrh就这样关于自己的事鸡毛蒜皮都要争，当初coco在好声音摔倒，他都不敢上去扶[黑脸][黑脸][黑脸],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646222632714535730",想知道lrh抄谁了[泣不成声],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645854405670028058",你们咋了,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645490218489430821",反转来的好快[捂脸],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7646053346491663163",都去搜常石磊直播提及lrh的评论 感觉他们圈内人快笑疯了 还有说变脸的 其实现在站出来说话的大部分都是之前站syc的 如果真的有变脸的那这个人现实中估计也是如此墙头草 绷住不笑就行了,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645877207605314347",至今都没有了解他为何对单依纯究竟有什么深仇大恨,"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
李荣浩单依纯,https://www.douyin.com/video/7645224128898731291,MS4wLjABAAAANjxgg40S2T9zegGXnPwEIsOestksxCv6CAwjVWegAC8,娱情研究所,2026/5/29 16:14,"	7645966947868115749",一句话总结：李荣浩侵权起诉被告不是单依纯，而是主办方 人民日报已经发文盖棺主办方失误 单依纯已经为自己的次要监督责任负责了 那么李荣浩抄袭十年什么时候负法律责任[捂脸][玫瑰][玫瑰],"#李荣浩,#单依纯,#明星,#万万没想到",29340,3633
